subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0033634;Protein Kinase C;STIMULATES;C0023610|2796;Gonadorelin|GNRH1;6
760;CA2;STIMULATES;C0031621;Phosphatidylinositols;23
C0031586;Phorbol Esters;STIMULATES;C0023610|2796;Gonadorelin|GNRH1;6
C0001563;Administration, Oral;STIMULATES;C0005823;Blood Pressure;11
C0380603;Fibroblast Growth Factor 2;STIMULATES;C0027882;Neurons;16
C0022949;Lactose;STIMULATES;C0031727;Phosphotransferases;9
C0037659;Somatostatin;STIMULATES;C0018338;Cyclic GMP;7
C0724624;Medium chain triglycerides;STIMULATES;C0022631;Ketone Bodies;7
C0030054;Oxygen;STIMULATES;C0038838;Superoxide Dismutase;15
C0014939;Estrogens;STIMULATES;C0071924;preproenkephalin;8
C0027280;NAD(P)H Dehydrogenase (Quinone);STIMULATES;C0002475;Mitomycin;24
C0030016;Oxidoreductase;STIMULATES;C0002475;Mitomycin;6
C0027280;NAD(P)H Dehydrogenase (Quinone);STIMULATES;C0013227;Pharmaceutical Preparations;9
C0107103;Brain-Derived Neurotrophic Factor;STIMULATES;C0220839;Glutamate;14
C0733758;Follicle Stimulating Hormone;STIMULATES;C0036770;Structure of sertoli cell;22
3960;LGALS4;STIMULATES;C0017337;Genes;12
C0031670;Phospholipase D;STIMULATES;760;CA2;6
C0003765;Arginine;STIMULATES;C0018338;Cyclic GMP;49
C0072424;proteose-peptone;STIMULATES;C0206190;Macrophages, Peritoneal;21
C0061187|2934;Gelsolin|GSN;STIMULATES;C0001271;Actins;7
C0014912;Estradiol;STIMULATES;C0206588;Receptors, Nuclear;16
C0005372;Bicuculline;STIMULATES;C0016904;gamma-Aminobutyric Acid;15
C1333690|2821;GPI gene|GPI;STIMULATES;C1448177|7124;TNF protein, human|TNF;9
C0023779;Lipids;STIMULATES;C0001473|1769;ATP phosphohydrolase|DNAH8;6
C0243192;agonists;STIMULATES;C1366536|5914;RARA gene|RARA;13
C1617068;TSST-1;STIMULATES;C0007634;Cells;9
5562|5563|5564;PRKAA1|PRKAA2|PRKAB1;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;9
C0023206;Lectin;STIMULATES;C1321301;Peripheral blood mononuclear cell;23
C0079189;cytokine;STIMULATES;C0814999;thymocyte;11
C0085379;Muromonab-CD3;STIMULATES;C0814999;thymocyte;20
C1448177|7124;TNF protein, human|TNF;STIMULATES;4217;MAP3K5;6
C0006945;Carbachol;STIMULATES;C0031670;Phospholipase D;17
760;CA2;STIMULATES;C0031670;Phospholipase D;35
C0019932;Hormones;STIMULATES;C0001479;Na(+)-K(+)-Exchanging ATPase;6
C0812242|867;CBL gene|CBL;STIMULATES;C0034790;T-Cell Receptor;6
C0007004;Carbohydrates;STIMULATES;C0023206;Lectin;7
C0003968;Ascorbic Acid;STIMULATES;C0699612;Osteogen;9
C0032447;Polychlorinated Biphenyls;STIMULATES;C0003927;Aryl Hydrocarbon Hydroxylases;15
C0023810;Lipopolysaccharides;STIMULATES;C0025545;Metallothionein;31
C0042525;Veratridine;STIMULATES;C0007412;Catecholamines;6
C0005919;Bombesin;STIMULATES;C0016030;Fibroblasts;10
C0021246;Indomethacin;STIMULATES;C0028351;Norepinephrine;9
C0014912;Estradiol;STIMULATES;C0042896;Vitellogenins;21
C0042291;Valproic Acid;STIMULATES;C0003299;Antiepileptic Agents;8
C0033684;Proteins;STIMULATES;C0005821;Blood Platelets;10
C0022023;Ions;STIMULATES;C0041945;Urease;7
C0009630;Concanavalin A;STIMULATES;C0221284;Leptocyte;6
C0074398;Serum Response Factor;STIMULATES;C0002240;alpha-Actin;18
C1448177|7124;TNF protein, human|TNF;STIMULATES;C1334435;Luc Gene;9
C0006945;Carbachol;STIMULATES;C0002586;Aminopyrine;23
C0031727;Phosphotransferases;STIMULATES;C0041485;Tyrosine;13
C0011685;Desipramine;STIMULATES;C0013030;Dopamine;22
C0011685;Desipramine;STIMULATES;C0028351;Norepinephrine;38
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C1333690|2821;GPI gene|GPI;8
C0020268;Hydrocortisone;STIMULATES;C0009325;Collagen;6
C0286648;Myeloid differentiation factor 88;STIMULATES;C0079904;NF-kappa B;14
C0001927;Albuterol;STIMULATES;C0001455;Cyclic AMP;20
C0023570;Levodopa;STIMULATES;C0085940|2353;FOS gene|FOS;9
C0017742;Glucose Transporter;STIMULATES;C0017725;Glucose;10
C0044602;1-Phosphatidylinositol 3-Kinase;STIMULATES;C0002059;Alkaline Phosphatase;14
C0033308;Progesterone;STIMULATES;C0079805;Maturation-Promoting Factor;6
C1456820|7124;Tumor Necrosis Factor-alpha|TNF;STIMULATES;C0034790|6962;T-Cell Receptor|TRBV20OR9-2;7
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0014442;Enzymes;33
C0040845;Tretinoin;STIMULATES;C0014442;Enzymes;9
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0032144;Plasminogen Activator;22
C0040845;Tretinoin;STIMULATES;C0032144;Plasminogen Activator;9
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0002059;Alkaline Phosphatase;13
C0043481;Zinc;STIMULATES;C0016904;gamma-Aminobutyric Acid;6
C0033497;Propranolol;STIMULATES;C0015688;Fatty Acids, Nonesterified;8
C0021740;Recombinant Interferon-gamma;STIMULATES;C0072978;RANTES;7
C0008377;Cholesterol;STIMULATES;C0005404;Bile Salts;11
C0254610;Interleukin-15;STIMULATES;C0003320;Antigens;7
C0021641;Insulin;STIMULATES;C0016030;Fibroblasts;11
C0014442;Enzymes;STIMULATES;C0041236;TRYPSIN;9
C0031727;Phosphotransferases;STIMULATES;C1514560;Protein Phosphatase Inhibitor;6
C0034804;Estrogen Receptors;STIMULATES;C0039286;Tamoxifen;10
760;CA2;STIMULATES;C0018358;Guanylate Cyclase;13
4760;NEUROD1;STIMULATES;C0021641|3630;Insulin|INS;8
C0812234|387;RHOA gene|RHOA;STIMULATES;C1150423;kinase activity;6
C0243192;agonists;STIMULATES;C0178485;Arachidonate;11
C1442521|3082;HGF gene|HGF;STIMULATES;C0007634;Cells;28
C0019046;Hemoglobin;STIMULATES;C0018338;Cyclic GMP;6
C0025746;Methylene blue;STIMULATES;C0018338;Cyclic GMP;13
C0009325;Collagen;STIMULATES;C0225332;Fibrocyte;6
C0023546;Leukotriene B4;STIMULATES;C0878412;A-23187;15
C0005456;Binding Sites;STIMULATES;C0008169;Chloramphenicol O-Acetyltransferase;7
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0597304;Proteolysis;15
C0003250;Monoclonal Antibodies;STIMULATES;C0682523;Human Cell Line;26
C0076552;Thrombin Receptor;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;6
C0043791;1,2-diacylglycerol;STIMULATES;C0014442;Enzymes;27
C0085379;Muromonab-CD3;STIMULATES;C0007634;Cells;97
C0065337;Interleukin-16;STIMULATES;C0039194;T-Lymphocyte;8
C0040018;Thrombin;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;43
C0039921;Thiones;STIMULATES;C0027280;NAD(P)H Dehydrogenase (Quinone);14
C0132298;neurotrophic factor;STIMULATES;C0084873|4915;Neurotrophic Tyrosine Kinase Receptor Type 2|NTRK2;6
C0132298;neurotrophic factor;STIMULATES;C0919487|4914;NTRK1 gene|NTRK1;14
1958;EGR1;STIMULATES;C0206256;Genes, Immediate-Early;9
1029|1032|2158|5967|51561;CDKN2A|CDKN2D|F9|REG1A|IL23A;STIMULATES;C0079419|7157;TP53 gene|TP53;8
C0085942|3725;JUN gene|JUN;STIMULATES;C0206256;Genes, Immediate-Early;7
C0027280;NAD(P)H Dehydrogenase (Quinone);STIMULATES;C1511165;Bioreductive Agent;6
C0021756;Interleukin-2;STIMULATES;C0229613;lymphoblast;15
C0023607;Luteinizing Hormone;STIMULATES;C0033554;Prostaglandins;8
C0019602;Histidine;STIMULATES;C0019588;Histamine;15
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0018353;Guanosine Triphosphate;8
C0101671|23038;ADP-Ribosylation Factors|WDTC1;STIMULATES;C0085748|23038;ADP Ribose Transferases|WDTC1;20
C0032172;Platelet Activating Factor;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;14
C0031858;Phytohemagglutinins;STIMULATES;C0229613;lymphoblast;49
C0002006;Aldosterone;STIMULATES;C0597357;receptor;9
C0597357;receptor;STIMULATES;C0003320;Antigens;14
C0017710;Glucocorticoids;STIMULATES;10678|146712;B3GNT2|B3GNTL1;6
C0014912;Estradiol;STIMULATES;C0085940|2353;FOS gene|FOS;15
760;CA2;STIMULATES;C0227525;Hepatocyte;8
C0169911;harpin;STIMULATES;C0079904;NF-kappa B;12
C0032136;Plasmids;STIMULATES;C1332714|920;CD4 gene|CD4;6
C0380603;Fibroblast Growth Factor 2;STIMULATES;C0206364;Receptor Protein-Tyrosine Kinases;6
C0079459;Granulocyte Colony-Stimulating Factor;STIMULATES;C0079189;cytokine;16
C0033684;Proteins;STIMULATES;C0016016;Plasmin;6
C0032200;Platelet-Derived Growth Factor;STIMULATES;C0001271;Actins;20
C0030946;Endopeptidases;STIMULATES;C0015525;Factor XII;13
C0010531;Cyclic AMP-Dependent Protein Kinases;STIMULATES;C0085301|2353;Proto-Oncogene Proteins c-fos|FOS;10
C0011777;Dexamethasone;STIMULATES;C0242275|1950;Epidermal Growth Factor|EGF;7
C0016601;Forskolin;STIMULATES;C0085301|2353;Proto-Oncogene Proteins c-fos|FOS;19
22882;ZHX2;STIMULATES;C0085301|2353;Proto-Oncogene Proteins c-fos|FOS;6
C0000970;Acetaminophen;STIMULATES;C0001899;Alanine Transaminase;23
C0033634;Protein Kinase C;STIMULATES;C0042071;Urokinase;6
C0017687|2641;Glucagon|GCG;STIMULATES;C0021641|3630;Insulin|INS;18
C0003009;Angiotensin II;STIMULATES;C0132800;Norepinephrine Plasma Membrane Transport Proteins;9
760;CA2;STIMULATES;C0001476|760;Ca(2+)-Transporting ATPase|CA2;15
760;CA2;STIMULATES;C0039705;Tetrodotoxin;15
C0017687|2641;Glucagon|GCG;STIMULATES;C0917783;Glycogen Phosphorylase, Muscle Form;8
C0035668;RNA;STIMULATES;C1610033|3439;Interferon Alpha, Human|IFNA1;7
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0017725;Glucose;6
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;760;CA2;23
6010|29984;RHO|RHOD;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;9
C0003779;Argipressin;STIMULATES;C0086982;Signal Transduction Pathways;6
C0213165;FR 139317;STIMULATES;C0079281;Endothelin-1;8
C0021756;Interleukin-2;STIMULATES;355;FAS;10
C0043047;Water;STIMULATES;C0026879;Mutagens;9
C0036734;Serine Protease;STIMULATES;C0376669;DNA Fragmentation;10
C0291573|836;caspase-3|CASP3;STIMULATES;C0376669;DNA Fragmentation;6
C0006083;parathyroid hormone, bovine;STIMULATES;C0001492;Adenylate Cyclase;8
C0003320;Antigens;STIMULATES;C0024429;Migration Inhibitory Factor;23
C1367721|1950;EGF gene|EGF;STIMULATES;C1150423;kinase activity;15
C0003250;Monoclonal Antibodies;STIMULATES;C0018284;Growth Factor;6
760;CA2;STIMULATES;C0021641;Insulin;8
C0002026;Alfentanil;STIMULATES;C0033487;Propofol;8
C0021017;Immunoglobulin Isotypes;STIMULATES;C0004561;B-Lymphocytes;25
C0028040;Nicotine;STIMULATES;C0027900;Neurophysins;22
C0040048;Thromboplastin;STIMULATES;C0015491;Factor IX;36
C0126964;mannitol enzyme II;STIMULATES;C0031727;Phosphotransferases;11
C0015518;Factor X;STIMULATES;C0015491;Factor IX;9
C0015491;Factor IX;STIMULATES;C0015518;Factor X;24
1555;CYP2B6;STIMULATES;C1158360;arachidonic acid metabolism;7
C0058380;diphenyldiselenide;STIMULATES;C0003289;Antidepressive Agents;6
C0027229;N-Formylmethionine Leucyl-Phenylalanine;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;7
C0003320;Antigens;STIMULATES;C0024264;Lymphocyte;14
C0003695;Arachidonic Acid;STIMULATES;C0006100;Bradykinin;9
C1171892|7422;VEGF protein, human|VEGFA;STIMULATES;C0597295;Protein Biosynthesis;12
C0072980;Sirolimus (substance);STIMULATES;C1136240;Ribosomal Protein S6 Kinases, 70-kDa;24
C0019588;Histamine;STIMULATES;C0021918;Intrinsic factor;9
C0003779;Argipressin;STIMULATES;C0027481;Atrial Natriuretic Factor;13
C0013714;Egtazic Acid;STIMULATES;C0006675;Calcium;17
C0035668;RNA;STIMULATES;C0069156|3704;nucleoside triphosphatase|ITPA;32
C0043317;Xanthine Oxidase;STIMULATES;C0023775;Lipid Peroxidation;23
C0857127;Induction;STIMULATES;C0237820;Recovery;24
C0032433;Polyamines;STIMULATES;C0033640;PROTEIN KINASE;29
C0043775;1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid;STIMULATES;760;CA2;19
C0083031;Interleukin-11;STIMULATES;C0007634;Cells;10
C0065054;lipopolysaccharide-binding protein;STIMULATES;C0023810;Lipopolysaccharides;27
C0072632;Spermidine/Spermine N1-Acetyltransferase;STIMULATES;C0034170;Putrescine;8
C0597718;Heregulin;STIMULATES;C0031715;Phosphorylation;28
C0038836;Superoxides;STIMULATES;C0031670;Phospholipase D;6
C0597718;Heregulin;STIMULATES;C0752312;Mitogen-Activated Protein Kinases;7
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0597357;receptor;9
C1332714|920;CD4 gene|CD4;STIMULATES;C0021756|3558;Interleukin-2|IL2;7
C0033634;Protein Kinase C;STIMULATES;C1151015;adenylate cyclase activity;8
C1332714|920;CD4 gene|CD4;STIMULATES;C0040690;Transforming Growth Factor beta;10
C0033567;Epoprostenol;STIMULATES;C0033634;Protein Kinase C;7
C1141639;Human Chorionic Gonadotropin;STIMULATES;C0001492;Adenylate Cyclase;6
C0039601;Testosterone;STIMULATES;C0299583|3952;Leptin|LEP;7
C0031676;Phospholipids;STIMULATES;C0001492;Adenylate Cyclase;8
C0033621;Protein C;STIMULATES;C0021760;Interleukin-6;6
C0010762;Cytochrome P450;STIMULATES;C0815014;microsomal enzymes;9
C0012177;Dietary Proteins;STIMULATES;C0021665;Insulin-Like Growth Factor I;10
C0020063|5741;PTH protein, human|PTH;STIMULATES;C0085301|2353;Proto-Oncogene Proteins c-fos|FOS;19
C0020063|5741;PTH protein, human|PTH;STIMULATES;C0035696;RNA, Messenger;15
C0079904;NF-kappa B;STIMULATES;C0026473;monocyte;10
C0028128;Nitric Oxide;STIMULATES;C0206522;Regulon;9
C0013227;Pharmaceutical Preparations;STIMULATES;C0003243;Antibodies, Antinuclear;10
C0030956;Peptides;STIMULATES;C0020960;Immune Sera;20
C0040123|7038;Thyroglobulin|TG;STIMULATES;C0024264;Lymphocyte;6
C0031617;Lecithin;STIMULATES;C0023828;Liposomes;8
C0032350;Pokeweed Mitogens;STIMULATES;C0007634;Cells;199
C0010654;Cysteine;STIMULATES;C0079904;NF-kappa B;10
C0206364;Receptor Protein-Tyrosine Kinases;STIMULATES;C0044602;1-Phosphatidylinositol 3-Kinase;13
C0042878;Vitamin K;STIMULATES;C0014442;Enzymes;16
C0392214;Propionate;STIMULATES;C0015684;Fatty Acids;6
C0037533;Sodium Nitroprusside;STIMULATES;C0010536|5592;Cyclic GMP-Dependent Protein Kinases|PRKG1;7
820;CAMP;STIMULATES;C0010536|5592;Cyclic GMP-Dependent Protein Kinases|PRKG1;8
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0031617;Lecithin;14
51761;ATP8A2;STIMULATES;C0031617;Lecithin;8
C1180307;F-Actin;STIMULATES;C0001477|4589|57192;Ca(2+) Mg(2+)-ATPase|MUC7|MCOLN1;6
C0044270;1-amino-1,3-dicarboxycyclopentane;STIMULATES;C0021554;Inositol Phosphates;6
C0022022;Ionophores;STIMULATES;760;CA2;62
C0017824;Glutathione Reductase;STIMULATES;C0017837;Glutathione S-Transferase;9
C0017968;Glycoproteins;STIMULATES;C0039195;T-Lymphocytes, Cytotoxic;14
C0021756;Interleukin-2;STIMULATES;C1101536|3559|3669;Interleukin 2 Receptor, Alpha|IL2RA|ISG20;29
C0036751;Serotonin;STIMULATES;C0001041;Acetylcholine;27
C0036751;Serotonin;STIMULATES;C0007412;Catecholamines;6
C0107103;Brain-Derived Neurotrophic Factor;STIMULATES;C0597879;Immunoreactivity;15
C0023690;Ligation;STIMULATES;C0005823;Blood Pressure;8
C0055673;Chymase;STIMULATES;C0024880;mast cell;11
C0162825;Fc epsilon RI;STIMULATES;C0024880;mast cell;12
C0085845;Aspartate;STIMULATES;C0061465;Glutamate Receptor;7
C0012472;Dinoprostone;STIMULATES;C0001041;Acetylcholine;8
C0016601;Forskolin;STIMULATES;C0001041;Acetylcholine;13
C0031676;Phospholipids;STIMULATES;C0006675;Calcium;84
C0002092;Allergens;STIMULATES;C0035696;RNA, Messenger;10
C0008203;Chlorides;STIMULATES;C0037494;Sodium Chloride;11
C0028351;Norepinephrine;STIMULATES;C0012471;Dinoprost;12
C0041236;TRYPSIN;STIMULATES;C0597357;receptor;21
C0028128;Nitric Oxide;STIMULATES;C0001443;Adenosine;25
C0006945;Carbachol;STIMULATES;C0001041;Acetylcholine;11
C1448177|7124;TNF protein, human|TNF;STIMULATES;C0031667;Phospholipase A2;27
C0032458;Polycyclic Hydrocarbons, Aromatic;STIMULATES;760;CA2;7
C0040057;Thromboxane A2;STIMULATES;C0003695;Arachidonic Acid;6
C0003009;Angiotensin II;STIMULATES;C0597357;receptor;44
C0031858;Phytohemagglutinins;STIMULATES;C0005955;Bone Marrow Cells;7
C0003009;Angiotensin II;STIMULATES;C0033713;Proto-Oncogenes;8
C0032140|5340;Plasminogen|PLG;STIMULATES;C0042071;Urokinase;12
C0033371;Prolactin;STIMULATES;C1150833;ornithine decarboxylase activity;16
C0003289;Antidepressive Agents;STIMULATES;C0207072;glial cell-line derived neurotrophic factor;11
C0079068|4609;c-myc Genes|MYC;STIMULATES;C0029282;Ornithine Decarboxylase;9
C0003320;Antigens;STIMULATES;C0023545;Leukotrienes;25
C0001655;Corticotropin;STIMULATES;C0010762;Cytochrome P450;6
C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;STIMULATES;C0682523;Human Cell Line;12
C0079189;cytokine;STIMULATES;C0682523;Human Cell Line;13
C0054412;Cadmium chloride;STIMULATES;C0025545;Metallothionein;34
C0031858;Phytohemagglutinins;STIMULATES;C0033634;Protein Kinase C;7
C0132555;Nitric Oxide Synthase;STIMULATES;C0021740;Recombinant Interferon-gamma;7
C0033634;Protein Kinase C;STIMULATES;C0039654;Tetradecanoylphorbol Acetate;29
C0001455;Cyclic AMP;STIMULATES;C0014563;Epinephrine;6
C0034826;Muscarinic Acetylcholine Receptor;STIMULATES;760;CA2;18
C0033567;Epoprostenol;STIMULATES;C0001455;Cyclic AMP;92
C0014563;Epinephrine;STIMULATES;C0033567;Epoprostenol;8
23038;WDTC1;STIMULATES;C0001455;Cyclic AMP;9
C0028193;Nitroprusside;STIMULATES;C0018338;Cyclic GMP;51
C0128513;Milrinone;STIMULATES;C0001455;Cyclic AMP;24
C0020923;Imidazole;STIMULATES;C0031640;phosphoric diester hydrolase;21
C0870261;Channel Blockers;STIMULATES;760;CA2;30
C0033532;Prostaglandin D2;STIMULATES;C0001492;Adenylate Cyclase;15
C0009630;Concanavalin A;STIMULATES;C0022686;Killer Cells;10
C0021666;Insulin-Like Growth Factor II;STIMULATES;C0597513;Steroid biosynthesis;10
C0018338;Cyclic GMP;STIMULATES;C0132555;Nitric Oxide Synthase;19
C0456827;S-nitro-N-acetylpenicillamine;STIMULATES;C0018338;Cyclic GMP;10
C0030817;Penicillamine;STIMULATES;C0018338;Cyclic GMP;12
C0018338;Cyclic GMP;STIMULATES;C0079883;N-Methylaspartate;8
C0376261;Lactate;STIMULATES;C0014563;Epinephrine;10
C0001041;Acetylcholine;STIMULATES;C0032172;Platelet Activating Factor;9
C0012471;Dinoprost;STIMULATES;C0018338;Cyclic GMP;8
C0242947;Muscarinic Agonists;STIMULATES;C0018338;Cyclic GMP;10
C0032172;Platelet Activating Factor;STIMULATES;760;CA2;64
C0021740;Recombinant Interferon-gamma;STIMULATES;C1367009|958;TNFRSF5 gene|CD40;29
C0003009;Angiotensin II;STIMULATES;C1508748;second messenger;7
C0013030;Dopamine;STIMULATES;C0014442;Enzymes;21
C0002199;Interferon-alpha;STIMULATES;C0079189;cytokine;14
1778|11261|11331;DYNC1H1|CHP1|PHB2;STIMULATES;C0068355;NADPH Oxidase;8
C0002335;Alprostadil;STIMULATES;C0001455;Cyclic AMP;182
C0143630;Stem Cell Factor;STIMULATES;C0035696;RNA, Messenger;8
C0034814;Receptors, Histamine H1;STIMULATES;C0034815;Histamine H2 Receptors;6
C0019588;Histamine;STIMULATES;C0018338;Cyclic GMP;20
C0002199;Interferon-alpha;STIMULATES;C0021740;Recombinant Interferon-gamma;10
C0002199;Interferon-alpha;STIMULATES;C0600508;Response Elements;11
C0521966;Calcium ionophore A23187;STIMULATES;C0018338;Cyclic GMP;9
C1335875|6776;STAT5A gene|STAT5A;STIMULATES;C1519726;Tyrosine Phosphorylation;6
C0080065|4609;Proto-Oncogene Proteins c-myc|MYC;STIMULATES;C0334227;Tumor cells, malignant;7
C0009235;Coenzymes;STIMULATES;C0030016;Oxidoreductase;15
C0242739;Nutritional Support;STIMULATES;C0237820;Recovery;14
C0002520;Amino Acids;STIMULATES;C0037494;Sodium Chloride;6
C0083031;Interleukin-11;STIMULATES;C0029431;Osteoclasts;15
C0021753;Interleukin-1 beta;STIMULATES;C0083031;Interleukin-11;7
C0079349;Fibroblast Growth Factor 1;STIMULATES;C0007634;Cells;16
C0048451;4-methoxyamphetamine;STIMULATES;C0021760;Interleukin-6;18
C0024467;Magnesium;STIMULATES;C0037473;Sodium;18
C0021760;Interleukin-6;STIMULATES;C0025166;Megakaryocytes;11
C0020063|5741;PTH protein, human|PTH;STIMULATES;C0021760;Interleukin-6;20
C0009630;Concanavalin A;STIMULATES;C1268443;Normal cell;21
C0028351;Norepinephrine;STIMULATES;C0917783;Glycogen Phosphorylase, Muscle Form;22
C0021641;Insulin;STIMULATES;C0031686;Protein phosphatase;20
C0006675;Calcium;STIMULATES;C0917783;Glycogen Phosphorylase, Muscle Form;9
C0031676;Phospholipids;STIMULATES;C0037906;Sphingomyelins;9
C0007332;Caseins;STIMULATES;C0014442;Enzymes;7
C0037098;Silicon Dioxide;STIMULATES;C0079904;NF-kappa B;13
C0007367;CATALASE;STIMULATES;C0079904;NF-kappa B;10
C0007974;Chelating Agents;STIMULATES;C0079904;NF-kappa B;6
C0018549;Halothane;STIMULATES;C0376261;Lactate;8
C0053571;Proendothelin (1-38);STIMULATES;C0237795;Pressors;11
C0085379;Muromonab-CD3;STIMULATES;C0376448;Jurkat Cells;13
C0035379;RNA-Directed DNA Polymerase;STIMULATES;C0012854;DNA;9
C0003241;Antibodies;STIMULATES;C0030016;Oxidoreductase;15
C0034844;Thyrotropin Receptor;STIMULATES;820;CAMP;31
C1332714|920;CD4 gene|CD4;STIMULATES;3700;ITIH4;19
C0012854;DNA;STIMULATES;C0002520;Amino Acids;6
C0041368;Tumor Necrosis Factors;STIMULATES;C0224522;Synoviocytes;10
C0023610;Gonadorelin;STIMULATES;C1141639|1081|3342|93659;Human Chorionic Gonadotropin|CGA|HTC2|CGB5;10
C0034819;Interleukin 2 Receptor;STIMULATES;C0039194;T-Lymphocyte;77
C0023820;Lipoproteins;STIMULATES;C0023779;Lipids;23
C0207071;Ciliary Neurotrophic Factor;STIMULATES;C0028944;Oligodendroglia;12
C0072108;Proliferating Cell Nuclear Antigen;STIMULATES;C0694873|1019;CDK4 gene|CDK4;10
C1336636|7099;TLR4 gene|TLR4;STIMULATES;C0282554;chemokine;13
C0085301|2353;Proto-Oncogene Proteins c-fos|FOS;STIMULATES;C0085940|2353;FOS gene|FOS;24
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;79784;MYH14;9
C0021753;Interleukin-1 beta;STIMULATES;5320|8399;PLA2G2A|PLA2G10;7
C0031858|3930;Phytohemagglutinins|LBR;STIMULATES;C0005955;Bone Marrow Cells;7
250|4012|9373;ALPP|LNPEP|PLAA;STIMULATES;C0031667;Phospholipase A2;6
C1312062|6464;SHC1 protein, human|SHC1;STIMULATES;C0039194;T-Lymphocyte;6
C0010132;Corticotropin-Releasing Hormone;STIMULATES;C1151015;adenylate cyclase activity;40
C1451772|7409;VAV1 protein, human|VAV1;STIMULATES;C0039194;T-Lymphocyte;6
C0003250;Monoclonal Antibodies;STIMULATES;C1519726;Tyrosine Phosphorylation;32
23038;WDTC1;STIMULATES;C0243102;enzyme activity;9
C0169911;harpin;STIMULATES;C0033684;Proteins;7
C0005841;Blood Transfusion;STIMULATES;C0678889;Immunoregulation;7
C0005841;Blood Transfusion;STIMULATES;C0018270;Growth;6
C0143630;Stem Cell Factor;STIMULATES;C1519726;Tyrosine Phosphorylation;21
